# Name, RA, Dec, N_exp, SNR, parallax, parallax_error, Kmag, Kmag_err, Bmag, Bmag_err, Vmag, Vmag_err
BD-131434,94.59368,-13.86922,15.0,136.496190423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD216777,343.95995,-7.8223,23.0,579.196944053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD39194,86.1325,-70.14271,266.0,1820.6786427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD72673,128.21411,-31.49981,448.0,4239.4766269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD66740,121.00575,-26.97388,4.0,167.561302215,18.0727895006,0.324707963102,6.11299991608,0.0,nan,nan,nan,nan
GJ1123,139.2688,-77.82555,7.0,10.0523629063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD62816,116.37256,-10.16165,7.0,234.056488908,17.7654498137,0.288301581419,6.36999988556,0.0,nan,nan,nan,nan
HD4838,12.45036,-54.59297,7.0,85.790850328,37.4348156292,0.260239029756,6.69500017166,0.0,11.2299995422,1.59899997711,10.9060001373,2.06200003624
HD35490A,80.83882,-36.6703,2.0,40.3832886229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G161-71,146.225,-12.34851,2.0,3.28024389337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD21693,51.80857,-58.32336,216.0,1778.29060055,29.963456135,0.226557551943,6.19299983978,0.0,0.0,0.0,0.0,0.0
HD102365,176.62864,-40.5016,349.0,4897.56362491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD10180,24.4784,-60.51113,342.0,2765.66194789,25.731651539,0.222315952154,5.86800003052,0.0,7.91200017929,0.0,7.30000019073,0.0
BS17586-014,132.78952,-11.85977,4.0,53.9149329963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD11507,28.20668,-22.435,11.0,145.599244504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD10895,26.50325,-43.91407,14.0,161.687167085,20.5807928811,0.234271777411,7.10099983215,0.0,9.89299964905,0.472000002861,8.72700023651,0.0
HD88656,153.21923,-28.51412,5.0,153.071192587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD74014,130.32808,-4.80978,24.0,758.16221879,28.8186039709,0.273063051884,5.92000007629,0.0,0.0,0.0,0.0,0.0
HD967,3.51939,-11.31333,82.0,797.186979322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP14568,47.0289,-24.76011,2.0,18.6496648763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD20492,49.31371,-20.68573,15.0,138.731142863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD197890,311.93764,-36.59562,9.0,183.494904561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl191,77.93127,-45.02766,130.0,677.447747062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP108216,328.8612,-61.21077,3.0,60.181890964,28.589202496,0.223368244354,0.0,0.0,10.8170003891,0.0240000002086,nan,nan
HD196892,310.20721,-18.79319,35.0,502.507124328,16.018963353,0.34006274661,0.0,0.0,8.72099971771,0.0,8.17500019073,0.0
LHS6167,138.90194,-10.59751,2.0,3.36005952328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl105B,39.06575,6.87182,299.0,2584.12912216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD78612,137.20816,-10.75746,32.0,896.590765065,25.5950065984,0.234394589331,0.0,0.0,7.69999980927,0.0,nan,nan
HD37962,85.21676,-31.35047,5.0,315.821072761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl358,144.94422,-41.0684,38.0,179.23311636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD30858,72.55369,-26.13072,3.0,59.848809512,19.8963509067,0.244420118065,7.48400020599,0.0,10.3070001602,0.0230000000447,9.6280002594,0.0
HD41248,90.1392,-56.16181,229.0,1113.89850076,18.2055028297,0.277819913424,7.27699995041,0.0,nan,nan,nan,nan
HD78558,137.10539,-15.14548,34.0,1030.09247158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD86065,148.92615,-18.10733,27.0,336.535228468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD44219,95.06153,-10.72535,23.0,285.720807783,18.9273358489,0.245281806672,6.11499977112,0.0,8.30900001526,0.0120000001043,7.71299982071,0.00999999977648
HIP108567,329.89118,-60.93324,5.0,62.6573219983,42.4160289571,0.261571606689,6.46299982071,0.0,10.7770004272,0.0270000007004,nan,nan
HIP29322,92.75193,-65.20664,16.0,93.2418361038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD73256,129.0966,-30.03928,34.0,865.718441527,27.8744876918,0.266132449695,6.26399993896,0.0,8.79699993134,0.0710000023246,8.18700027466,0.296000003815
LHS543,350.40407,17.2873,7.0,40.0108735221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD16417,39.24455,-34.57865,274.0,3495.18395367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD4457,11.43398,-67.87447,55.0,257.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ1265,333.42937,-17.68969,31.0,150.592928121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD17439,41.02157,-68.1477,37.0,209.183077709,17.8339111974,0.2259423493,7.06599998474,0.0,9.21199989319,0.0,8.60799980164,0.0
HR3677,138.73931,-37.60362,81.0,1419.49097919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHS1513,47.8982,-38.79283,6.0,9.49789450352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD86171,149.15965,-8.83586,8.0,330.08615542,26.5703108834,0.271415384123,0.0,0.0,nan,nan,nan,nan
BD-160308,27.19663,-15.47325,12.0,126.118277819,19.0110516847,0.247189052635,7.73400020599,0.0,10.4770002365,0.0250000003725,nan,nan
HD36379,82.74917,-10.08415,99.0,1805.57210047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD213941,339.03728,-54.61122,29.0,759.459900192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD215456,341.5361,-48.97829,215.0,2611.8066008,25.2892070386,0.3649866407,5.09800004959,0.0,0.0,0.0,0.0,0.0
HD27894,65.20436,-59.41008,42.0,281.084044371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD42606,92.76474,-13.80144,6.0,96.3229463835,23.5303291561,0.382371679825,6.43400001526,0.0,nan,nan,nan,nan
HD44594,95.02884,-48.74341,45.0,1173.13154846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD25565,60.52558,-36.61718,6.0,174.827486397,21.7340540828,0.232346069396,7.23299980164,0.0,10.1129999161,0.0,9.19999980927,0.0
HD11964A,29.28969,-10.24275,154.0,2213.83064167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl402,162.71538,6.80705,6.0,38.6800982419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl176,70.73315,18.95511,73.0,322.730816626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD61986,115.22701,-26.36452,31.0,503.938627216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD66488,120.88571,-8.17311,3.0,105.913408028,18.5526962451,0.848234190768,6.25899982452,0.0,7.87900018692,0.0,7.39200019836,0.0
HD85119,147.20978,-37.31083,37.0,496.182466437,21.8196938858,0.384935282683,7.08599996567,0.0,9.52400016785,0.0,8.79899978638,0.0
HD42499A,92.4853,-25.62538,1.0,35.2,18.0755089624,0.242110101463,6.21400022507,0.0,nan,nan,nan,nan
BD-010184,21.28826,-1.06178,6.0,78.1886820454,31.156800422,0.37674177529,0.0,0.0,10.4899997711,0.0640000030398,9.47999954224,0.0579999983311
HD211415,334.56657,-53.62768,172.0,2803.33511554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ1061,54.00212,-44.51491,7.0,16.463596205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD20782,50.01771,-28.8541,307.0,2024.35681637,27.8937268673,0.270888238139,0.0,0.0,7.96299982071,0.019999999553,7.34999990463,0.0769999995828
L225-57,38.59219,-53.0945,11.0,32.9485963282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD51608,103.71936,-55.26128,218.0,1676.89364004,28.588481341,0.210836953395,6.32800006866,0.0,0.0,0.0,0.0,0.0
HD85512,147.78121,-43.50377,1076.0,3555.44134251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD1171,4.00132,-22.42215,5.0,98.5934582008,16.5743684614,0.246260858035,7.93499994278,0.0,10.4969997406,0.0740000009537,9.76799964905,0.00800000037998
HD92588,160.35121,-1.74251,98.0,1482.92581743,25.9817756788,0.308055604956,4.14699983597,0.0,7.07299995422,0.0,6.39799976349,0.0
HD82558,143.10878,-11.18557,37.0,626.353342771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD221580,353.42207,-53.65893,54.0,496.210550069,1.74134032112,0.277869929309,7.24700021744,0.0,9.92300033569,0.0,9.25500011444,0.0
Gl250B,103.07588,-5.19146,40.0,173.933924236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl299,122.9907,8.76662,27.0,34.9861401129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ1065,57.68472,-6.09743,8.0,21.478593995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD207190,326.91614,-19.57901,44.0,793.502804028,15.7227289428,0.248337674323,6.35200023651,0.0,8.13000011444,0.0120000001043,7.66599988937,0.0280000008643
HD195633,308.10112,6.51776,51.0,246.353851198,10.1375032945,0.234901143777,7.10400009155,0.0,9.06900024414,0.0,8.55099964142,0.0
BD-120525,42.02881,-11.76244,3.0,34.0825468532,35.1257041922,0.28695359175,7.22399997711,0.0,12.1610002518,0.0480000004172,10.7989997864,0.0260000005364
HD2025,6.11039,-27.02763,6.0,347.310279145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP11989,38.65497,-42.17225,7.0,96.0863153628,20.4351358983,0.449824636748,7.53000020981,0.0,10.9119997025,0.0329999998212,9.92399978638,0.0
HD197197,310.65589,-13.09493,56.0,679.914148992,14.1505798932,0.420012551176,6.51900005341,0.0,8.73200035095,0.0,8.16499996185,0.0
HD31527,73.90954,-23.24188,261.0,2553.39256285,26.0383643829,0.308074432185,6.04899978638,0.0,0.0,0.0,0.0,0.0
HD211532,334.45977,-7.58948,12.0,162.267248698,20.0602062537,0.217736228487,7.43499994278,0.0,10.0869998932,0.035000000149,9.30700016022,0.0
HD52919,105.67893,-6.79976,7.0,296.737914665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD65216,118.42408,-63.64709,24.0,555.457397106,28.3165695429,0.232158980558,6.32899999619,0.0,8.65499973297,0.0,7.95100021362,0.0
HD48611,99.45982,-70.9328,12.0,333.013423153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD212580,336.76523,-62.5246,5.0,225.331400386,28.4792855204,0.291542555195,6.77600002289,0.0,10.1879997253,0.0590000003576,nan,nan
HD44120,94.07707,-59.21428,36.0,1157.53845724,15.2923503085,0.212980673111,6.53700017929,0.0,nan,nan,nan,nan
Gl877,343.94936,-75.459,49.0,191.124121973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD45364,96.41122,-31.48426,108.0,1235.98009693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD33822,77.87409,-33.88054,4.0,97.5116916067,17.6453476837,0.219879017323,6.56599998474,0.0,nan,nan,nan,nan
HD207869,328.80336,-69.02031,79.0,592.982546118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD21749,51.75666,-63.49967,54.0,732.937207406,3.4217681971,0.223140693708,8.2889995575,0.0,0.0,0.0,0.0,0.0
LP771-95A,45.46269,-16.59553,9.0,62.2431522338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl83.1,30.05557,13.04838,25.0,46.7188398829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD193193,304.93847,-25.22928,50.0,1139.16837649,24.9818788581,0.305064325695,5.757999897,0.0,nan,nan,nan,nan
GJ2066,124.03221,1.30237,93.0,308.947600735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD25535A,60.51667,-34.4841,6.0,76.910207385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD68607,122.79081,-46.29862,52.0,643.549951441,25.2090515124,0.212931438283,6.82100009918,0.0,10.0050001144,0.356000006199,8.74300003052,0.0
HD6673,16.70161,-50.99079,20.0,259.998653843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD25105,59.48124,-36.26038,6.0,235.877574178,27.8678003945,0.224497201708,6.64400005341,0.0,9.31299972534,0.0,8.50199985504,0.0
HD203432,320.84388,-41.55314,44.0,937.030447744,28.5998202829,0.33172182088,5.93499994278,0.0,nan,nan,nan,nan
HIP110258,335.01046,-49.06172,6.0,109.564455915,26.5318464755,0.251965233892,0.0,0.0,12.220000267,0.0430000014603,10.9239997864,0.0280000008643
No-Name,42.27338,-32.40555,1.0,291.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD32969A,76.36592,-33.81149,3.0,57.4174189598,21.4509956181,0.226611009318,7.52600002289,0.0,10.6059999466,0.0179999992251,nan,nan
HD20280,48.68793,-26.4478,10.0,99.1758539162,53.9680933091,0.26896202845,6.06699991226,0.0,10.3269996643,0.019999999553,9.26500034332,0.0149999996647
Gl54.1,18.13063,-16.9999,163.0,132.33548277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD19467,46.82828,-13.76179,72.0,1584.4910634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD222595,355.55587,-53.42374,34.0,741.300667746,26.1697399373,0.250036278869,6.32000017166,0.0,8.71800041199,0.0,7.95800018311,0.0
HD220339,350.77125,-10.76396,35.0,794.821168566,52.3876116776,0.28365442361,0.0,0.0,nan,nan,nan,nan
HD21019,50.82429,-7.79444,48.0,1275.13549476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHS1610,58.17324,17.01508,6.0,100.982226159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl382,153.07436,-3.74666,32.0,309.159182299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD1461,4.67493,-8.05428,441.0,3813.52837671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD80883,139.9351,-59.47819,20.0,415.279953766,29.2027357081,0.435488596949,6.46899986267,0.0,nan,nan,nan,nan
HD20003,46.91473,-72.32206,197.0,1298.47582188,23.3652611012,0.236344053049,6.64699983597,0.0,9.03199958801,0.0170000009239,8.57199954987,0.342999994755
HD210797,333.58136,-53.30004,38.0,213.75843843,15.7185418917,0.242836033361,0.0,0.0,10.7989997864,0.0149999996647,10.0080003738,0.019999999553
HD199847,315.66806,-61.88012,60.0,475.56105812,11.2250635239,0.246458291817,7.25699996948,0.0,0.0,0.0,0.0,0.0
HD16297,39.03222,-28.22166,12.0,383.113599341,27.2172460484,0.265655531739,6.58199977875,0.0,9.11499977112,0.0149999996647,8.35599994659,0.0109999999404
HD208233,329.47712,-68.21369,1.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD171990,281.96274,-77.8675,73.0,1204.71948602,23.1815478772,0.327835923001,4.9439997673,0.0,0.0,0.0,0.0,0.0
HD62128,115.51013,-11.85234,16.0,332.939348831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl876,343.319,-14.26736,257.0,508.080672728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD81639,140.52674,-73.54431,26.0,548.304705433,26.953138851,0.217606902333,6.43200016022,0.0,0.0,0.0,0.0,0.0
HD31560,73.92532,-28.56388,5.0,241.767967274,54.4458619215,0.261248543696,0.0,0.0,9.17700004578,0.0670000016689,8.30300045013,0.173999994993
HD75530,132.5886,-5.53834,39.0,441.831483713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L707-74,20.82656,-12.93984,38.0,772.927655088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD219077,348.52869,-62.70027,33.0,1052.57869065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD59711A,112.66751,-15.99633,60.0,1101.23811685,27.5833978152,0.261006137068,6.15399980545,0.0,nan,nan,nan,nan
BD-120662,52.33397,-11.67861,8.0,99.8855845455,47.5455450065,0.316054659696,0.0,0.0,11.3710002899,0.01600000076,9.94299983978,0.0
HD210975,333.6467,-32.30729,26.0,272.950416743,31.6815898834,0.229980336494,6.88899993896,0.0,10.4919996262,0.0329999998212,9.51599979401,0.01600000076
HIP21539,69.36382,-33.30402,3.0,84.4663838459,27.2671576426,0.277421067482,7.35900020599,0.0,11.2880001068,0.0230000000447,10.2209997177,0.104999996722
HD38277,86.07275,-10.01952,23.0,835.652248247,26.559954493,0.285770104494,5.59700012207,0.0,0.0,0.0,0.0,0.0
HD58760,111.61238,-15.77101,3.0,53.9323650511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD73121,128.80388,-39.97071,215.0,2975.93108791,27.6525775306,0.233962299472,5.03900003433,0.0,0.0,0.0,0.0,0.0
HD224789,0.17976,-69.67567,35.0,616.528661134,34.197674825,0.221129905752,6.22700023651,0.0,9.07299995422,0.0120000001043,8.20600032806,0.00400000018999
HD32724,76.19952,-11.69891,33.0,945.296064733,22.7646958121,0.248731951012,5.6360001564,0.0,7.79099988937,0.00300000002608,7.25699996948,0.0130000002682
HD71334,126.45638,-29.93081,57.0,1037.2172434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl229,92.64503,-21.86638,161.0,1160.56598692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ1129,146.19505,-18.21429,7.0,23.4177283271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD70642,125.3678,-39.70538,28.0,791.665933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl367,146.12531,-45.77838,24.0,256.708609127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD61902,114.72139,-51.08397,49.0,672.656405604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl285,116.16683,3.55032,7.0,45.0169967901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD199289,314.5375,-48.20443,82.0,776.108246316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD50590,103.24896,-23.10765,22.0,376.645748682,33.1333707347,0.226587531134,6.59000015259,0.0,0.0,0.0,0.0,0.0
BD-050578,46.70344,-4.80972,8.0,102.293890336,16.6128523256,0.286511322989,7.50600004196,0.0,9.97900009155,0.0450000017881,9.31900024414,0.119999997318
HD10166,24.74113,-27.25536,2.0,88.5045196586,21.4154731486,0.270257068088,7.47399997711,0.0,0.0,0.0,0.0,0.0
HD1320,4.32195,-43.85385,21.0,566.689174063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD-050484,38.89811,-4.76775,7.0,91.9739093439,25.8669391015,0.363158781451,7.41900014877,0.0,0.0,0.0,0.0,0.0
HD177565,286.71895,-37.8121,118.0,1886.30472088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR2400,97.82661,-51.82636,40.0,1228.16078345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD43989,94.78521,-3.43943,15.0,448.633959927,19.5325086982,0.290281588735,6.55200004578,0.0,8.48700046539,0.0329999998212,7.92500019073,0.0560000017285
HD27063,64.12643,-0.57225,45.0,863.946520336,23.120934574,0.219548972961,6.52199983597,0.0,8.6920003891,0.0209999997169,8.01700019836,0.0170000009239
HD25587,60.67798,-27.4861,5.0,133.007293033,16.6708260336,0.406776624674,6.02299976349,0.0,7.91900014877,0.0,7.37099981308,0.0
HD223121,356.73508,-31.98272,27.0,306.13157302,21.6536976336,0.238036503862,7.20100021362,0.0,10.263999939,0.0270000007004,9.39400005341,0.0
HD78429,136.66301,-43.49217,91.0,1536.43465204,26.0302754785,0.229751658551,5.73400020599,0.0,7.92399978638,0.0529999993742,7.32899999619,0.0109999999404
HD38858,87.14734,-4.09544,219.0,3106.15424118,65.627183749,0.388845806525,4.40500020981,0.0,0.0,0.0,0.0,0.0
HD12387,30.13535,-40.73184,95.0,959.141329523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD214385,339.54582,-27.44658,23.0,620.050522135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD56274,108.9592,-13.04942,253.0,1878.69178686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD9246,22.60372,-29.26091,20.0,419.456517413,26.6306031783,0.34258817541,7.21999979019,0.0,10.2279996872,0.0309999994934,9.40600013733,0.0289999991655
HD93385,161.56262,-41.46583,240.0,2448.2641177,23.4663397866,0.292886210045,6.06500005722,0.0,0.0,0.0,0.0,0.0
HD25061,59.10885,-52.93023,21.0,186.932929148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD41323,90.56241,-44.00848,18.0,375.624666389,18.8000761877,0.229679268246,0.0,0.0,9.33199977875,0.0,8.67300033569,0.0
HD55,1.33367,-67.83333,57.0,583.934910756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD8859,21.70486,-29.47732,25.0,494.900535461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR506,25.62418,-53.74097,54.0,1471.37548233,57.9110637586,0.643442002309,4.34000015259,0.0,0.0,0.0,0.0,0.0
HD211723,334.96965,-37.27747,7.0,76.0264427683,29.2803373318,0.252360982953,7.17500019073,0.0,11.373000145,0.184000000358,10.125,0.0320000015199
BD-070699,58.64758,-6.82497,3.0,53.1268293803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD33725,77.97713,-9.11332,25.0,604.236733408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD21411,51.54932,-30.61724,4.0,214.522446378,34.5028461462,0.238829669348,0.0,0.0,8.64200019836,0.123999997973,8.22900009155,0.316000014544
HD66221,120.52263,-12.80521,29.0,618.105969879,22.3390112941,0.276397216593,0.0,0.0,nan,nan,nan,nan
HD20619,49.75992,-2.84377,38.0,1089.96067819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD36108,82.08696,-22.43342,30.0,1110.79109197,29.3436871536,0.30874581985,5.31300020218,0.0,0.0,0.0,0.0,0.0
HD13513A,32.76022,-35.67136,5.0,62.3771592813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD-44-836B,41.31049,-43.73887,12.0,35.0894571061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl887,346.47635,-35.85416,132.0,1049.65427165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHS3583,311.67001,-81.72119,8.0,33.5195465363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD7199,17.70477,-66.18798,115.0,1185.74204193,27.6577126162,0.221224727291,6.22900009155,0.0,nan,nan,nan,nan
HD15337,36.86812,-27.63767,58.0,600.022899563,21.9061276898,0.366346401385,7.04400014877,0.0,10.0089998245,0.0900000035763,9.09599971771,0.0170000009239
HD218504,347.1792,-18.75364,70.0,950.458878648,15.9695702026,0.347539633632,6.66599988937,0.0,nan,nan,nan,nan
HD23356,55.98291,-19.11112,56.0,810.503781607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD222335,354.96435,-32.743,27.0,883.325687388,54.6202799343,0.242077602587,0.0,0.0,7.94999980927,0.0,7.20699977875,0.00600000005215
HD17548,42.21599,-1.51056,38.0,674.813633532,17.9825019914,0.27538356054,6.76499986649,0.0,8.61400032043,0.0570000000298,8.18799972534,0.0529999993742
HD6735,16.88736,-41.74605,33.0,960.763212243,29.6131905839,0.350983217485,5.67399978638,0.0,0.0,0.0,0.0,0.0
BD-120327,26.46161,-11.33287,5.0,67.0470730159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD29303,68.7696,-41.56376,3.0,54.9223087643,18.818323104,0.236830128789,7.11100006104,0.0,9.25599956512,0.0,8.59899997711,0.0
HIP20444,65.69757,-33.1232,5.0,84.8518709281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD-170063,7.14269,-16.22747,29.0,197.382547354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl203,81.99994,9.64238,11.0,29.2203696075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD220367,351.08297,-72.16492,27.0,857.165310777,24.604706481,0.259254420602,5.52799987793,0.0,0.0,0.0,0.0,0.0
HD1690,5.30643,-8.28189,44.0,241.465318421,1.48433407135,0.417741059368,6.01800012589,0.0,10.4919996262,0.0379999987781,9.17500019073,0.0570000000298
HD3220,8.75979,-48.935,173.0,980.745084107,16.6725960899,0.236436680833,7.30100011826,0.0,9.55599975586,0.430999994278,8.79100036621,0.0320000015199
HD14374,34.81726,-0.78115,19.0,452.975816132,26.0353212381,0.298729822211,6.71899986267,0.0,nan,nan,nan,nan
HD204385,322.70726,-62.16707,23.0,769.497342426,26.3948691963,0.281717384123,5.77299976349,0.0,0.0,0.0,0.0,0.0
HD75289,131.91976,-41.73841,21.0,892.952064783,34.5231962333,0.451762387302,5.01200008392,0.0,0.0,0.0,0.0,0.0
HD207832,328.15289,-26.02758,74.0,473.036171978,16.9296740349,0.229620799143,7.20699977875,0.0,9.47399997711,0.00300000002608,8.62699985504,0.0
HD32646,76.09408,-10.14935,6.0,92.1883940635,17.8140373587,0.266982892285,0.0,0.0,10.4479999542,0.0450000017881,9.73299980164,0.0480000004172
HD211583,334.69254,-29.75472,21.0,141.298089159,24.9532300387,0.287797271405,7.28499984741,0.0,10.9969997406,0.0500000007451,10.0539999008,0.108999997377
HD31128,73.04181,-27.06404,261.0,1097.02918375,14.6981593307,0.253551385208,7.73799991608,0.0,9.90900039673,0.347999989986,9.20499992371,0.019999999553
HD221146,352.37529,-1.0376,19.0,848.816534947,28.1448568305,0.524506522161,5.39900016785,0.0,nan,nan,nan,nan
BD-171959,111.14431,-17.8927,5.0,63.7279373587,41.2776559245,0.240147417954,6.84399986267,0.0,11.7080001831,0.035000000149,10.3470001221,0.104000002146
HD4915,12.79575,-5.03922,58.0,1334.32755724,45.0329298968,0.589391677858,0.0,0.0,7.57499980927,0.0340000018477,6.98799991608,0.0109999999404
HD208272,328.92664,-29.70604,30.0,595.67323257,30.9989232542,0.343493477736,6.48600006104,0.0,9.26200008392,0.0599999986589,8.48099994659,0.0540000014007
HD16008,38.45628,-19.61173,67.0,673.49846325,18.6300634734,0.290381783142,7.0720000267,0.0,nan,nan,nan,nan
HD30306,70.00315,-71.50638,22.0,562.887164537,26.904016573,0.220898370527,6.06300020218,0.0,8.52799987793,0.0,7.81699991226,0.0
HD39091,84.30771,-80.46842,93.0,2022.5065414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD61383,114.7158,-5.46564,22.0,394.123001105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD20407,48.77846,-45.66692,51.0,1339.14211344,40.935449077,0.308820375619,5.27299976349,0.0,nan,nan,nan,nan
HD71835,127.05075,-36.72295,115.0,1166.8034496,24.8883600405,0.236376924913,6.62599992752,0.0,nan,nan,nan,nan
HD221356,352.88065,-4.08785,45.0,1502.62940541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
